title, date,summary, url, keywords, video_or_foto_url, category, source, source_id
"ЧЭЗ. Выпуск от 08.06.2025, часть 2","2025-06-08 15:37:50.0","","https://tv.rbc.ru/archive/chez/68458af72ae596bdf8d904aa","выпуск, часть","https://s0.rbk.ru/v6_top_pics/media/img/2/77/346903554139772.jpeg","Общее","RBC","68458af72ae596bdf8d904aa"
"Воробьев рассказал о последствиях атак дронов в Подмосковье","2025-06-08 15:19:59.0","Над Московским регионом сбили десять беспилотников, из-за падения одного из них пострадала 75-летняя женщина, поврежден жилой дом, сообщил Воробьев. В Истре поврежден фасад жилого дома","https://www.rbc.ru/politics/08/06/2025/68457f529a7947c805c39c5d","воробьев, поврежден, московским, пострадала, одного","https://s0.rbk.ru/v6_top_pics/media/img/3/01/347493857070013.jpeg","СВО","RBC","68457f529a7947c805c39c5d"
"«Умный дом» в загородном коттедже: что продумать до начала строительства","2025-06-08 15:19:52.0","Как построить дом, готовый к технологиям будущего? 6 обязательных элементов для умного дома, которые надо предусмотреть заранее","https://companies.rbc.ru/news/ejoNtzDqoJ/umnyij-dom-v-zagorodnom-kottedzhe-chto-produmat-do-nachala-stroitelstva/","надо, предусмотреть, коттедже, продумать, умного","https://pics.rbc.ru/v2_companies_s3/resized/960xH/media/company_press_release_image/5b3176b9-bd34-4176-8366-29baeb90ed03.jpg","Экономика","RBC","ejoNtzDqoJ"
"РЖД усилят меры безопасности после теракта с поездом в Брянской области","2025-06-08 15:13:40.0","РЖД уже принимают меры для обеспечения безопасности на железных дорогах, в том числе против беспилотников. Однако произошедшее в Брянской области показало, что этого недостаточно, и меры надо усилить, сказал Белозеров","https://www.rbc.ru/society/08/06/2025/684575899a794740c4920f41","меры, брянской, области, безопасности, обеспечения","https://s0.rbk.ru/v6_top_pics/media/img/0/25/347493830898250.jpeg","Общее","RBC","684575899a794740c4920f41"
"Над Черным морем сбили украинскую ракету «Нептун-МД»","2025-06-08 15:10:28.0","","https://www.rbc.ru/rbcfreenews/68457d3d9a7947b23cfae39a","нептун, ракету, морем, украинскую, черным","https://s0.rbk.ru/v6_top_pics/media/img/6/90/347493856256906.jpeg","Общее","RBC","68457d3d9a7947b23cfae39a"
"ЧЭЗ. Выпуск от 08.06.2025, часть 1","2025-06-08 15:04:43.0","","https://tv.rbc.ru/archive/chez/684586d82ae596bdf8d904a9","выпуск, часть","https://s0.rbk.ru/v6_top_pics/media/img/2/77/346903554139772.jpeg","Общее","RBC","684586d82ae596bdf8d904a9"
"Захарова задалась вопросом о решении Украины не принимать тела на обмен","2025-06-08 15:03:22.0","","https://www.rbc.ru/rbcfreenews/6845715c9a7947f1ef2bd376","решении, принимать, тела, украины, задалась","https://s0.rbk.ru/v6_top_pics/media/img/0/80/347493818772800.jpeg","Общее","RBC","6845715c9a7947f1ef2bd376"
"Клопы вдохновили инженеров на создание экологичного фасада дома","2025-06-08 15:00:00.0","Инженеры Штутгартского университета в Германии изучили строение насекомоядного растения и полосатого клопа, чтобы разработать устойчивую систему фасадов. Рассказываем, чем она примечательна","https://trends.rbc.ru/trends/green/68429cfa9a794764ddd3e6ed","систему, клопа, примечательна, фасадов, изучили","https://s0.rbk.ru/v6_top_pics/media/img/7/45/347491962968457.jpeg","Общее","RBC","68429cfa9a794764ddd3e6ed"
"Главные новости. Выпуск за 15:00, 08.06.2025","2025-06-08 15:00:00.0","","https://tv.rbc.ru/archive/news/68457d542ae596bdf8d904a8","выпуск, главные, новости","https://s0.rbk.ru/v6_top_pics/media/img/1/33/347223478378331.png","Общее","RBC","68457d542ae596bdf8d904a8"
"Выбившие россиянок в полуфинале итальянки выиграли «Ролан Гаррос» в парах","2025-06-08 14:53:24.0","Сара Эррани и Джасмин Паолини в финале обыграли уроженку Москвы Анну Данилину и сербку Александру Крунич — 6:4, 2:6, 6:1. Эррани ранее выиграла «Ролан Гаррос» и в миксте","https://www.rbc.ru/sport/08/06/2025/684577519a79473b0e9ef567","ролан, гаррос, эррани, сара, паолини","https://s0.rbk.ru/v6_top_pics/media/img/1/53/347493830406531.jpeg","Общее","RBC","684577519a79473b0e9ef567"
"Минобороны сообщило о доставке первой партии тел для передачи Украине","2025-06-08 14:52:24.0","Видео","https://www.rbc.ru/?video_id=684579989a79472ec49ff75e","сообщило, минобороны, партии, передачи, первой","https://s0.rbk.ru/v6_top_pics/media/img/6/55/347493835753556.jpeg","Общее","RBC","684579989a79472ec49ff75e"
"Степашин заявил, что Россия «прозевала» Украину в 1990-х","2025-06-08 14:51:14.0","Мнение, что Украина «никуда не денется», было «стратегической ошибкой» России в 1990-х годах, и теперь «приходится наверстывать упущенное», заявил экс-премьер","https://www.rbc.ru/politics/08/06/2025/68456be39a794767ed5fca19","заявил, украина, стратегической, россии, упущенное","https://s0.rbk.ru/v6_top_pics/media/img/5/08/347493809054085.jpeg","Общее","RBC","68456be39a794767ed5fca19"
"Пермской IT-компании «Пармалогика» грозит банкротство","2025-06-08 14:50:28.0","","https://perm.rbc.ru/perm/freenews/684566cf9a7947018ec22658","банкротство, пармалогика, грозит, компании, пермской","https://s0.rbk.ru/v6_top_pics/media/img/9/51/347493831595519.png","Экономика","RBC","684566cf9a7947018ec22658"
"«Инвесторы замерли в ожидании». Что будет с биткоином в ближайшую неделю","2025-06-08 14:45:54.0","Эксперты проанализировали ситуацию на рынке и рассказали, как она может измениться на предстоящей неделе","https://www.rbc.ru/crypto/news/684572909a7947ec4027c4b6","проанализировали, предстоящей, может, измениться, рынке","https://s0.rbk.ru/v6_top_pics/media/img/7/17/347493826695177.jpeg","Общее","RBC","684572909a7947ec4027c4b6"
"Армянское церковное попечительство в Краснодаре отремонтируют за ₽37 млн","2025-06-08 14:42:24.0","","https://kuban.rbc.ru/krasnodar/freenews/684576b29a794706b7c5c190","краснодаре, армянское, отремонтируют, попечительство, церковное","null","Общее","RBC","684576b29a794706b7c5c190"
"Соболенко назвала «какой-то шуткой» условия в финале «Ролан Гаррос»","2025-06-08 14:26:27.0","Арина Соболенко в финале «Ролан Гаррос» в трех сетах проиграла Кори Гауфф. Белоруска пожаловалась на коварный ветер и заявила, что американка воспользовалась ее ошибками","https://www.rbc.ru/sport/08/06/2025/68456bd29a794767ed5fca15","соболенко, ролан, гаррос, финале, кори","https://s0.rbk.ru/v6_top_pics/media/img/9/67/347493802010679.png","Общее","RBC","68456bd29a794767ed5fca15"
"Гладков рассказал о последствиях атаки дронов на парковку под Белгородом","2025-06-08 14:24:14.0","Под удар дважды попала парковка магазина в селе Никольское. Пострадали пять человек, загорелась легковая машина","https://www.rbc.ru/politics/08/06/2025/6845717d9a79471754c068b7","загорелась, удар, пять, последствиях, рассказал","https://s0.rbk.ru/v6_top_pics/media/img/6/24/347493817707246.jpeg","СВО","RBC","6845717d9a79471754c068b7"
"Москвичам посоветовали сидеть дома из-за ливня и грозы","2025-06-08 14:15:32.0","","https://www.rbc.ru/rbcfreenews/68456da99a7947e6bd227f96","дома, москвичам, сидеть, посоветовали, грозы","https://s0.rbk.ru/v6_top_pics/media/img/8/09/347493810721098.jpeg","Общее","RBC","68456da99a7947e6bd227f96"
"Неонацистская группа с уехавшим в Россию лидером анонсировала сбор в США","2025-06-08 14:10:55.0","Неонацистская группировка The Base, с которой в прошлом боролось ФБР, решила активизироваться в США после победы Трампа, пишет The Guardian. Ее основатель, экс-подрядчик Пентагона, с 2018 года живет в России","https://www.rbc.ru/politics/08/06/2025/684562239a7947831563e493","неонацистская, россии, лидером, трампа, после","https://s0.rbk.ru/v6_top_pics/media/img/7/06/347493814583067.jpeg","Политика","RBC","684562239a7947831563e493"
"Первая летняя гроза в Москве","2025-06-08 14:10:38.0","Видео","https://www.rbc.ru/?video_id=68456fc99a79478f63f224c6","гроза, москве, первая, летняя, видео","https://s0.rbk.ru/v6_top_pics/media/img/8/12/347493810606128.jpeg","Общее","RBC","68456fc99a79478f63f224c6"
"Грузинский чемпион UFC бросился к Трампу после защиты титула","2025-06-08 14:09:31.0","Двалишвили удушающим приемом победил О'Мэлли, после чего перелез через клетку к Трампу, несколько раз пожал ему руку и сфотографировался. Другие бойцы тоже подходили к президенту США после поединков","https://www.rbc.ru/sport/08/06/2025/6845669f9a794730da512f8c","после, трампу, чемпион, клетку, тоже","https://s0.rbk.ru/v6_top_pics/media/img/2/02/347493798126022.png","Политика","RBC","6845669f9a794730da512f8c"
"Генерал Зорин заявил об отправке к границе поездов с телами военных ВСУ","2025-06-08 14:06:58.0","","https://www.rbc.ru/rbcfreenews/6845661d9a79475ffdb33742","генерал, отправке, телами, военных, заявил","https://s0.rbk.ru/v6_top_pics/media/img/8/20/347493790197208.jpeg","Общее","RBC","6845661d9a79475ffdb33742"
"Главные новости. Выпуск за 14:00, 08.06.2025","2025-06-08 14:00:00.0","","https://tv.rbc.ru/archive/news/68456f572ae596bdf8d904a5","выпуск, главные, новости","https://s0.rbk.ru/v6_top_pics/media/img/1/33/347223478378331.png","Общее","RBC","68456f572ae596bdf8d904a5"
"Минобороны показало кадры водружения российского флага над Зарей в ДНР","2025-06-08 13:56:08.0","Видео","https://www.rbc.ru/?video_id=68456c699a7947dcf56b8834","российского, показало, минобороны, зарей, водружения","https://s0.rbk.ru/v6_top_pics/media/img/0/60/347493801971600.jpeg","Общее","RBC","68456c699a7947dcf56b8834"
"Какие высокооплачиваемые профессии ИИ «удешевит» в первую очередь","2025-06-08 13:54:55.0","Чем выше зарплата, тем выше шанс, что ИИ выполнит вашу работу. Хотя полностью отобрать ее он пока не способен. О том, каких профессий это касается и как нейросети их меняют, рассказывает CEO Университета «Зерокодер» Кирилл Пшинник","https://pro.rbc.ru/demo/683815639a7947ddc0332569","выше, вашу, нейросети, зерокодер, какие","https://s0.rbk.ru/v6_top_pics/media/img/6/69/347489798149696.png","Общее","RBC","683815639a7947ddc0332569"
"Мераб Двалишвили пожал руку Трампу","2025-06-08 13:49:14.0","Видео","https://www.rbc.ru/?video_id=68456abf9a79472e07d96eb1","пожал, руку, трампу, двалишвили, мераб","https://s0.rbk.ru/v6_top_pics/media/img/0/75/347493797747750.jpeg","Политика","RBC","68456abf9a79472e07d96eb1"
"Глава СК раскрыл детали подрывов железнодорожных путей","2025-06-08 13:48:44.0","Исполнители недавних подрывов ж/д путей и моста использовали украинский блок управления Lora, что говорит о причастности спецслужб Украины, заявил Бастрыкин. СК квалифицировал произошедшее как теракты","https://www.rbc.ru/politics/08/06/2025/684560789a794719b0d85ca8","путей, подрывов, недавних, lora, спецслужб","https://s0.rbk.ru/v6_top_pics/media/img/1/40/347493773176401.jpeg","Общее","RBC","684560789a794719b0d85ca8"
"Спорт. Выпуск за 13:48, 08.06.2025","2025-06-08 13:48:30.0","","https://tv.rbc.ru/archive/newssport/68456c6f2ae596bdf8d904a4","спорт, выпуск","https://s0.rbk.ru/v6_top_pics/media/img/2/94/347223477149942.png","Спорт","RBC","68456c6f2ae596bdf8d904a4"
"Автодилеры Краснодара рассказали о ценах на новые авто летом 2025 г.","2025-06-08 13:45:00.0","","https://kuban.rbc.ru/krasnodar/freenews/684564069a7947831563e498","рассказали, ценах, летом, автодилеры, авто","null","Общее","RBC","684564069a7947831563e498"
"Автодилеры Дона рассказали о ценах на новые авто летом 2025 г.","2025-06-08 13:45:00.0","","https://rostov.rbc.ru/rostov/freenews/684565699a7947831563e4a3","рассказали, ценах, летом, дона, автодилеры","null","Общее","RBC","684565699a7947831563e4a3"
"Автодилеры Ставрополя рассказали о ценах на новые авто летом 2025 г.","2025-06-08 13:45:00.0","","https://kavkaz.rbc.ru/kavkaz/freenews/684563049a7947a4617dba24","рассказали, ценах, летом, автодилеры, авто","null","Общее","RBC","684563049a7947a4617dba24"
